,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
706, by the applicant's representative Attila, by the applicant's representative Kaitlyn,,66,13931
707, by the respondent Karel, by the respondent Dustin,,28091,249
708, by the respondent Gassner, by the respondent Adrienne,,1216,570
709, the expert Yunis, the expert Cheyenne,,261,22217
710, by the respondent Christof, by the respondent Kristin,,1171,249
711, by the applicant Sanz, by the applicant Alexis,,91,261
712, was represented by Gacon, was represented by Jasmine,,11660,35760
713, by the applicant Mohammed, by the applicant Gregory,,36250,28991
714, by the applicant Jelena, by the applicant Kirsten,,6736,257
715, by the applicant Pedersen, by the applicant Dwayne,,257,570
716, was represented by Fischer, was represented by Scott,,37454,7493
717, a court designated by Beesley, a court designated by Gabrielle,,2205,4415
718, a court designated by Atlı, a court designated by Melanie,,5588,24132
719, case and advocate Roy, case and advocate Shawn,,14655,46600
720, a court designated by Fouzia, a court designated by Renee,,43992,70
721, by the applicant's representative Mularoni, by the applicant's representative Tabitha,,12355,66
722, case and advocate Agustín, case and advocate Caitlin,,18463,3642
723, the expert Soroa, the expert Debra,,12354,4946
724, by the applicant Bowman, by the applicant Debra,,1342,4946
725, by the applicant's representative Drabek, by the applicant's representative Abigail,,1441,647
726, by the applicant Mohammadi, by the applicant Micheal,,11282,267
727, was represented by Perkins, was represented by Robert,,41235,6911
728, was represented by Laird, was represented by Erica,,45405,66
729, case and advocate Foucher, case and advocate Abigail,,5316,647
730, by the respondent Yusuf, by the respondent Rachael,,2375,4696
731, was represented by Mulrenan, was represented by Caitlin,,266,3642
732, by the applicant Krauspe, by the applicant Annette,,365,442
733, was represented by Dahlström, was represented by Caitlyn,,46816,13931
734, by the respondent Corneliu, by the respondent Jacqueline,,86,4115
735, by the respondent Sejdo, by the respondent Yvonne,,3088,570
736, by the applicant Ender, by the applicant Colton,,491,1299
737, a court designated by Herzberg, a court designated by Vanessa,,4978,15959
738, a court designated by Korff, a court designated by Hayley,,567,2205
739, case and advocate Incyan, case and advocate Kaitlyn,,266,13931
740, case and advocate Gustafsson, case and advocate Jermaine,,20897,6529
741, by the applicant's representative granddaughter, by the applicant's representative Cheryl,,33475,1190
742, was represented by Wildschut, was represented by Gabriela,,307,7896
743, by the applicant father, by the applicant Tina,,3392,45655
744, the expert Biszta, the expert Gabrielle,,893,4415
745, by the applicant's representative Camut, by the applicant's representative Zachary,,307,552
746, by the applicant Bryan, by the applicant Douglas,,30397,17885
747, by the applicant's representative Steininger, by the applicant's representative Yvonne,,254,570
748, a court designated by Weitzel, a court designated by Alyssa,,293,66
749, a court designated by Johnston, a court designated by Charles,,38437,8444
750, case and advocate Naim, case and advocate Kristopher,,1468,12679
751, was represented by Filipowicz, was represented by Makayla,,25928,4123
752, by the applicant's representative Fazlı, by the applicant's representative Dwayne,,41189,570
753, by the applicant's representative Damman, by the applicant's representative Sherry,,1342,610
754, the expert Göhler, the expert Angie,,49854,466
755, case and advocate Codner, case and advocate Jodi,,1216,26206
756, a court designated by Swiadi, a court designated by Eileen,,11282,257
757, by the respondent Hambura, by the respondent Kimberly,,5650,314
758, was represented by Cadman, was represented by Brenda,,1342,1473
759, by the applicant Belge, by the applicant Sherry,,463,610
760, a court designated by Reed, a court designated by Timothy,,24518,32905
761, case and advocate Graham, case and advocate Nancy,,17953,23397
762, by the applicant Murphy, by the applicant Sandra,,21741,43785
763, case and advocate Barone, case and advocate Kimberly,,531,314
764, a court designated by Özen, a court designated by Gina,,5282,1758
765, the expert Robert, the expert Karen,,6911,25062
766, by the respondent Saiz, by the respondent Cindy,,478,38574
767, by the applicant Bogdana, by the applicant Maureen,,3230,257
768, a court designated by Abdullah, a court designated by Jessica,,49445,29489
769, by the applicant Bring, by the applicant Joseph,,28436,10092
770, by the respondent His, by the respondent Kelly,,3032,14943
771, case and advocate Kusiak, case and advocate Darlene,,518,1751
772, by the applicant Cvetan, by the applicant Alejandra,,266,17244
773, by the applicant's representative Grady, by the applicant's representative Norma,,5102,66
774, the expert Edmund, the expert Rachel,,42953,22739
775, case and advocate Thrane, case and advocate Alicia,,1351,571
776, by the applicant Serdar, by the applicant Kathryn,,27083,36618
777, by the respondent Solmaz, by the respondent Annette,,91,442
778, by the applicant Tuna, by the applicant Tiffany,,9821,50177
779, the expert prosecutor, the expert Joy,,15303,20614
780, a court designated by officers, a court designated by Mark,,6251,4744
781, by the respondent Dirik, by the respondent Mathew,,1479,88
782, case and advocate Banur, case and advocate Brooke,,321,3136
783, a court designated by Mart, a court designated by Linda,,5794,28083
784, a court designated by Olga, a court designated by Brittney,,2485,2191
785, case and advocate Klaas, case and advocate Gabriela,,284,7896
786, case and advocate chief, case and advocate Eric,,7015,12284
787, the expert Özmen, the expert Vickie,,3767,466
788, a court designated by Marshall, a court designated by Christian,,19629,6416
789, was represented by Joanne, was represented by Haley,,17416,25406
790, was represented by Yüce, was represented by Rachael,,336,4696
791, by the respondent Riess, by the respondent Pamela,,405,7896
792, a court designated by cardinal, a court designated by Jennifer,,26892,26355
793, by the applicant Babiarz, by the applicant Kaitlin,,91,3642
794, case and advocate DIK, case and advocate Anita,,44,5741
795, was represented by Julian, was represented by Ashley,,28798,33747
796, was represented by Max, was represented by Angela,,7903,29804
797, was represented by Piquerez, was represented by Jacqueline,,14852,4115
798, a court designated by Judges, a court designated by Joy,,19592,20614
799, by the respondent Huw, by the respondent Danielle,,88,282
800, was represented by Kurtuluş, was represented by Katelyn,,9663,79
801, case and advocate Spain, case and advocate Matthew,,11268,18322
802, a court designated by Fox, a court designated by Andrew,,11024,11116
803, was represented by Katarzyna, was represented by Gwendolyn,,45955,1362
804, case and advocate Gani, case and advocate Kimberly,,6451,314
805, the expert Farrows, the expert Cynthia,,37672,36005
806, a court designated by Eser, a court designated by Toni,,2152,12355
807, by the applicant Jönsson, by the applicant Jacqueline,,20897,4115
808, by the respondent Öner, by the respondent Cindy,,1216,38574
809, was represented by Pardo, was represented by Samantha,,15916,36412
810, by the respondent Carnice, by the respondent Katrina,,547,29814
811, the expert Bakaç, the expert Marilyn,,3314,79
812, case and advocate McMillan, case and advocate Jacqueline,,266,4115
813, by the applicant Dowsett, by the applicant Kimberly,,12569,314
814, case and advocate Levasseur, case and advocate Dwayne,,321,570
815, case and advocate Lorenz, case and advocate Pamela,,91,7896
816, case and advocate Benner, case and advocate Melanie,,1216,24132
817, the expert Lille, the expert Colleen,,4002,16813
818, case and advocate Joseph, case and advocate Ann,,10092,7359
819, by the respondent Arne, by the respondent Denise,,570,885
820, by the applicant's representative Coster, by the applicant's representative Jillian,,7337,757
821, by the applicant Anders, by the applicant Bryan,,30115,30397
822, case and advocate Dumas, case and advocate Carla,,284,4123
823, case and advocate Buhl, case and advocate Renee,,77,70
824, was represented by Pakos, was represented by Jaime,,375,553
825, by the applicant Loizou, by the applicant Maureen,,276,257
826, the expert Kiefer, the expert Caitlyn,,1592,13931
827, was represented by Oliver, was represented by Erin,,20554,46604
828, by the applicant Ahmadpour, by the applicant Caitlin,,454,3642
829, was represented by Baykal, was represented by Vanessa,,26076,15959
830, was represented by Batmaz, was represented by Alejandro,,91,33998
831, by the applicant's representative Scheidegger, by the applicant's representative Courtney,,46153,2191
832, by the respondent Tomasz, by the respondent Kaitlin,,91,3642
833, a court designated by Torsten, a court designated by Meredith,,16750,46929
834, by the applicant's representative Diplock, by the applicant's representative Kelsey,,825,5462
835, by the applicant Vogt, by the applicant Tammie,,85,466
836, a court designated by Habibe, a court designated by Angelica,,24669,3737
837, a court designated by Kayar, a court designated by Cynthia,,274,36005
838, by the respondent Dennison, by the respondent Renee,,1988,70
839, case and advocate Ferguson, case and advocate Melissa,,31162,38994
840, by the applicant's representative Bartosinski, by the applicant's representative Gabrielle,,26630,4415
841, was represented by Latife, was represented by Brittany,,1074,1279
842, the expert Yavuz, the expert Marilyn,,7958,79
843, by the applicant's representative Claudia, by the applicant's representative Laurie,,571,466
844, by the respondent Olsen, by the respondent Jasmine,,49990,35760
845, case and advocate Maruste, case and advocate Abigail,,70,647
846, case and advocate NORMARK, case and advocate Reginald,,18004,69
847, was represented by Turhan, was represented by Cynthia,,5582,36005
848, by the applicant Zenon, by the applicant Tiffany,,251,50177
849, by the applicant Rait, by the applicant Kayla,,1942,4123
850, a court designated by Sağlam, a court designated by Abigail,,5247,647
851, by the respondent Støle, by the respondent Priscilla,,282,6077
852, the expert Malek, the expert Kathryn,,76,36618
853, was represented by Boruc, was represented by Ebony,,1028,2421
854, by the applicant's representative Karlheinz, by the applicant's representative Alejandro,,29415,33998
855, the expert Šikuta, the expert Yvonne,,20938,570
856, was represented by Waleria, was represented by Latoya,,5169,28682
857, case and advocate Mageean, case and advocate Kayla,,15719,4123
858, case and advocate Golsong, case and advocate Gabrielle,,543,4415
859, a court designated by Jespers, a court designated by Devin,,5726,249
860, by the applicant McCleery, by the applicant Mikayla,,1771,4123
861, a court designated by Lella, a court designated by Darrell,,5021,11436
862, case and advocate Hamilton, case and advocate David,,9516,5119
863, by the respondent Lång, by the respondent Shaun,,40406,328
864, case and advocate Mahi, case and advocate Danielle,,74,282
865, by the applicant Nesip, by the applicant Renee,,532,70
866, by the applicant Groos, by the applicant Suzanne,,375,17416
867, by the respondent Zülal, by the respondent Renee,,267,70
868, was represented by Santiago, was represented by Jared,,38436,43406
869, by the applicant Marchi, by the applicant Latoya,,74,28682
870, by the respondent Hope, by the respondent Patricia,,15541,39206
871, by the applicant's representative Güls, by the applicant's representative Caitlin,,5200,3642
872, case and advocate Dichand, case and advocate Maureen,,395,257
873, a court designated by Ravnsborg, a court designated by Katelyn,,28925,79
874, by the applicant Pearse, by the applicant Glenda,,339,11635
875, by the respondent Lise, by the respondent Nathaniel,,885,928
876, by the respondent Uyan, by the respondent Kimberly,,8202,314
877, the expert Teija, the expert Kristina,,26092,1758
878, the expert Zabcı, the expert Jacqueline,,5588,4115
879, case and advocate Hemrå, case and advocate Duane,,36535,1351
880, by the applicant Haydar, by the applicant Erika,,27083,32410
881, by the applicant Kiran, by the applicant Sheila,,266,8807
882, was represented by Drs, was represented by Kayla,,2967,4123
883, by the respondent Necmi, by the respondent Jacqueline,,7373,4115
884, a court designated by Adrianus, a court designated by Brenda,,316,1473
885, by the respondent Ján, by the respondent Monique,,9435,2271
886, by the respondent Martin, by the respondent Kyle,,8698,25856
887, case and advocate Bafia, case and advocate Denise,,41067,885
888, by the applicant's representative Wingert, by the applicant's representative Tanya,,797,32028
889, by the applicant Cassin, by the applicant Cynthia,,249,36005
890, case and advocate De, case and advocate Christie,,1605,36741
891, the expert Dek, the expert Cynthia,,1441,36005
892, a court designated by Jakobi, a court designated by Mandy,,19111,13183
893, by the respondent Veli, by the respondent Nathaniel,,7876,928
894, by the applicant's representative Haci, by the applicant's representative Sergio,,26293,40807
895, by the applicant's representative Baumont, by the applicant's representative Adrienne,,834,570
896, the expert grandmother, the expert Olivia,,20606,45790
897, a court designated by Mosler, a court designated by Lydia,,2146,32922
898, by the respondent Lewis, by the respondent Rachel,,13054,22739
899, case and advocate Lorenzen, case and advocate Danielle,,5282,282
900, by the applicant Haas, by the applicant Kristin,,284,249
901, by the applicant's representative Marlène, by the applicant's representative Tammy,,35080,2577
902, by the applicant's representative Hedigan, by the applicant's representative Cynthia,,8541,36005
903, by the applicant's representative Pépin, by the applicant's representative Jacqueline,,9852,4115
904, the expert Vionnet, the expert Loretta,,3024,893
905, case and advocate Athan, case and advocate Michele,,14644,48056
906, by the applicant's representative Fatma, by the applicant's representative Kayla,,785,4123
907, a court designated by QC, a court designated by Ana,,47230,28642
908, a court designated by Sercan, a court designated by Rachael,,266,4696
909, a court designated by Sayın, a court designated by Cynthia,,19806,36005
910, was represented by Schutte, was represented by Rebekah,,442,1240
911, case and advocate Mahfuz, case and advocate Tracie,,7958,466
912, the expert Dolores, the expert Tracey,,2324,32175
913, was represented by Mortimer, was represented by Dustin,,7438,249
914, by the applicant's representative Kanbor, by the applicant's representative Daryl,,3399,31271
915, by the respondent Ulusoy, by the respondent Jacqueline,,899,4115
916, by the applicant's representative Patten, by the applicant's representative Nathaniel,,21562,928
917, the expert Titiun, the expert Alyssa,,328,66
918, was represented by Narin, was represented by Courtney,,19881,2191
919, by the applicant Claridge, by the applicant Tara,,3526,4595
920, a court designated by II, a court designated by Michelle,,3719,28331
921, by the applicant Angela, by the applicant Emily,,29804,24504
922, case and advocate STILLER, case and advocate Reginald,,947,69
923, by the applicant Habscheid, by the applicant Alyssa,,301,66
924, case and advocate Altunç, case and advocate Mikayla,,3314,4123
925, was represented by Andrei, was represented by Regina,,74,1758
926, by the respondent Latham, by the respondent Jaime,,46621,553
927, by the respondent Schneider, by the respondent Victoria,,42749,16225
928, by the respondent Higgins, by the respondent Sherry,,35022,610
929, a court designated by Uçma, a court designated by Renee,,785,70
930, by the applicant Nazlı, by the applicant Sheila,,41189,8807
931, by the respondent Mcalpine, by the respondent Mckenzie,,23344,32560
932, was represented by Perez, was represented by Raymond,,37869,29936
933, by the respondent Bürger, by the respondent Alyssa,,1063,66
934, a court designated by Asim, a court designated by Haley,,303,25406
935, a court designated by Heidel, a court designated by Jaime,,5735,553
936, a court designated by Makowski, a court designated by Brittney,,15767,2191
937, by the applicant's representative Belliard, by the applicant's representative Caitlin,,472,3642
938, by the applicant's representative Frisk, by the applicant's representative Veronica,,1886,43510
939, a court designated by DPP, a court designated by Deborah,,43895,47627
940, by the applicant Read, by the applicant Jill,,6707,36253
941, by the respondent Sakine, by the respondent Monique,,460,2271
942, by the applicant's representative Deiwick, by the applicant's representative Abigail,,15989,647
943, case and advocate Ulf, case and advocate Denise,,71,885
944, a court designated by Ms, a court designated by Amy,,10137,22138
945, by the applicant's representative Lutz, by the applicant's representative Tonya,,25374,66
946, a court designated by Bulutlar, a court designated by Yvonne,,9388,570
947, by the applicant Tural, by the applicant Candice,,1546,547
948, by the applicant Akif, by the applicant Monique,,338,2271
949, was represented by McGettrick, was represented by Renee,,4662,70
950, by the applicant Sharif, by the applicant Zachary,,338,552
951, was represented by Seeley, was represented by Tiffany,,2205,50177
952, by the applicant Müfit, by the applicant Yolanda,,8491,7447
953, by the respondent Demirkan, by the respondent Annette,,266,442
954, case and advocate Merkel, case and advocate Karen,,44669,25062
955, by the respondent Esmer, by the respondent Cynthia,,961,36005
956, was represented by Alicja, was represented by Kimberly,,6362,314
957, by the respondent Tommaso, by the respondent Reginald,,80,69
958, a court designated by Kereem, a court designated by Reginald,,358,69
959, a court designated by Luksch, a court designated by Yolanda,,348,7447
960, by the applicant's representative Ünsal, by the applicant's representative Kaitlyn,,267,13931
961, case and advocate Mercer, case and advocate Courtney,,1209,2191
962, the expert Stefanelli, the expert Debra,,13890,4946
963, case and advocate Dupuy, case and advocate Cathy,,7352,7822
964, a court designated by Rafet, a court designated by Yvette,,292,48359
965, by the applicant Leandro, by the applicant Kristi,,33998,74
966, by the applicant Oehler, by the applicant Rachael,,2146,4696
967, the expert Cevat, the expert Kirsten,,255,257
968, was represented by Gary, was represented by Matthew,,18975,18322
969, by the applicant Catholic, by the applicant Joseph,,10503,10092
970, the expert Xenides, the expert Meghan,,1487,5582
971, case and advocate Al, case and advocate Kelly,,1219,14943
972, a court designated by Ahmed, a court designated by Kenneth,,32787,31270
973, by the respondent Kreisky, by the respondent Caitlyn,,90,13931
974, the expert Marcus, the expert Joshua,,24336,29092
975, was represented by Linden, was represented by Melanie,,257,24132
976, was represented by Burhan, was represented by Stacy,,5582,1974
977, by the respondent Rayner, by the respondent Carolyn,,1216,1362
978, by the applicant Gerald, by the applicant Barbara,,32509,19917
979, by the applicant Ulrich, by the applicant Brandi,,5969,74
980, by the applicant's representative Professor, by the applicant's representative David,,12734,5119
981, a court designated by Beckles, a court designated by Stacy,,868,1974
982, by the applicant Myer, by the applicant Kimberly,,254,314
983, by the respondent Mayer, by the respondent Matthew,,47674,18322
984, by the respondent Ingrit, by the respondent Rachael,,262,4696
985, by the applicant Braun, by the applicant Tyler,,47907,26953
986, by the applicant Bachmayer, by the applicant Gabrielle,,4071,4415
987, by the respondent Nuriye, by the respondent Rebekah,,6683,1240
988, by the respondent Durasik, by the respondent Marilyn,,1479,79
989, by the applicant Eicke, by the applicant Alejandro,,413,33998
990, was represented by Hennig, was represented by Jacqueline,,304,4115
991, was represented by Andrés, was represented by Rachael,,5069,4696
992, was represented by Arasan, was represented by Cynthia,,46499,36005
993, by the applicant Landrut, by the applicant Meghan,,39770,5582
994, by the respondent Deputy, by the respondent Christopher,,19897,19717
995, a court designated by Noonan, a court designated by Vickie,,266,466
996, a court designated by Fordham, a court designated by Tami,,3964,7588
997, by the respondent Tulkens, by the respondent Vickie,,561,466
998, a court designated by FVM, a court designated by Brittany,,11804,1279
999, by the applicant's representative Williamson, by the applicant's representative Christopher,,41367,19717
1000, case and advocate Özer, case and advocate Brooke,,8260,3136
1001, by the applicant Engin, by the applicant Anita,,249,5741
1002, was represented by Humphries, was represented by Pamela,,2246,7896
1003, a court designated by Claude, a court designated by Stuart,,39107,27659
1004, a court designated by Iradj, a court designated by Alejandra,,75,17244
1005, by the respondent Master, by the respondent Kathy,,10718,46147
1006, was represented by Ekeberg, was represented by Alejandra,,4978,17244
1007, case and advocate Broqvist, case and advocate Alyssa,,49906,66
1008, by the respondent Tichy, by the respondent Gabrielle,,90,4415
1009, by the applicant Hug, by the applicant James,,12818,5490
1010, a court designated by Resul, a court designated by Cindy,,335,38574
1011, the expert CORRIN, the expert Gabrielle,,1042,4415
1012, by the applicant SEIBERT, by the applicant Renee,,6366,70
1013, by the respondent Maciej, by the respondent Danielle,,47688,282
1014, by the respondent Zyl, by the respondent Kelsey,,1190,5462
1015, by the applicant Kalkan, by the applicant Katelyn,,266,79
1016, by the applicant Baker, by the applicant Joseph,,18749,10092
1017, the expert Clayton, the expert Kathleen,,40998,45711
1018, case and advocate Rusca, case and advocate Shaun,,6357,328
1019, by the respondent Nowicky, by the respondent Melanie,,30043,24132
1020, case and advocate Theresa, case and advocate Curtis,,37976,32324
1021, case and advocate Nuray, case and advocate Eileen,,333,257
1022, by the applicant's representative Okay, by the applicant's representative Jessica,,19619,29489
1023, by the applicant Stanislav, by the applicant Jacqueline,,580,4115
1024, case and advocate Melin, case and advocate Cheryl,,249,1190
1025, by the applicant Kūris, by the applicant Caitlin,,4448,3642
1026, a court designated by Kroenitz, a court designated by Annette,,5432,442
1027, a court designated by Molny, a court designated by Kristin,,5134,249
1028, case and advocate King, case and advocate Nicole,,4377,37930
1029, the expert Schubert, the expert Jonathon,,34762,22721
1030, case and advocate Laws, case and advocate Arthur,,28856,15948
1031, a court designated by Cavero, a court designated by Cheyenne,,80,22217
1032, by the applicant Amelia, by the applicant Tristan,,29173,7399
1033, was represented by Ludescher, was represented by Abigail,,5316,647
1034, the expert Education, the expert Robert,,10286,6911
1035, the expert Mummery, the expert Yvonne,,90,570
1036, was represented by Tennyson, was represented by Darrell,,28533,11436
1037, case and advocate Greve, case and advocate Brenda,,306,1473
1038, a court designated by Cremona, a court designated by Kaitlyn,,8440,13931
1039, the expert Elke, the expert Kimberly,,413,314
1040, by the applicant's representative Derbise, by the applicant's representative Kylie,,885,466
1041, by the applicant Weatherup, by the applicant Brittany,,484,1279
1042, a court designated by Philpott, a court designated by Rebekah,,1519,1240
1043, case and advocate Bodein, case and advocate Gabriella,,249,5021
1044, by the applicant Cemil, by the applicant Kaitlin,,300,3642
1045, by the respondent authority, by the respondent Sarah,,6265,15458
1046, by the applicant Lynagh, by the applicant Michaela,,29416,66
1047, a court designated by Muhammed, a court designated by Renee,,1314,70
1048, by the respondent Lucy, by the respondent Brian,,24112,14468
1049, by the applicant Ruken, by the applicant Jacqueline,,257,4115
1050, case and advocate bureau, case and advocate Matthew,,37884,18322
1051, case and advocate Austria, case and advocate Matthew,,21753,18322
1052, by the respondent Howell, by the respondent Joanne,,437,17416
1053, by the applicant's representative Charleton, by the applicant's representative Candice,,10747,547
1054, by the applicant's representative Zeki, by the applicant's representative Gabrielle,,74,4415
1055, a court designated by Reid, a court designated by Justin,,29038,20839
1056, was represented by Rawlings, was represented by Melanie,,13713,24132
1057, case and advocate Sepil, case and advocate Pamela,,300,7896
1058, the expert Joe, the expert Adam,,9915,13187
1059, by the applicant Schlumpf, by the applicant Annette,,71,442
1060, by the applicant's representative Juri, by the applicant's representative Natasha,,11317,22967
1061, the expert Pythoud, the expert Aimee,,2995,70
1062, the expert Eadie, the expert Renee,,466,70
1063, the expert Lemmens, the expert Renee,,561,70
1064, a court designated by Meryem, a court designated by Vickie,,358,466
1065, case and advocate Herwig, case and advocate Veronica,,28015,43510
1066, the expert Turgay, the expert Jocelyn,,333,30024
1067, a court designated by Lower, a court designated by Dawn,,20672,32962
1068, case and advocate Soneji, case and advocate Alyssa,,8020,66
1069, by the respondent Androsch, by the respondent Rebekah,,348,1240
1070, case and advocate Willott, case and advocate Duane,,1519,1351
1071, was represented by Sylvester, was represented by Courtney,,49807,2191
1072, by the applicant's representative Martens, by the applicant's representative Brittney,,561,2191
1073, was represented by Strathearn, was represented by Priscilla,,1596,6077
1074, the expert Emüler, the expert Jacqueline,,2146,4115
1075, a court designated by Eyl, a court designated by Cristina,,1190,1758
1076, by the applicant Lennhart, by the applicant Madeline,,23110,4115
1077, case and advocate McKearney, case and advocate Jacqueline,,2191,4115
1078, by the respondent Enez, by the respondent Darren,,41648,445
1079, case and advocate Hashman, case and advocate Colleen,,1342,16813
1080, a court designated by Navarro, a court designated by Tammy,,47019,2577
1081, by the respondent Trevor, by the respondent Scott,,44870,7493
1082, by the respondent Kucera, by the respondent Alyssa,,3525,66
1083, a court designated by Goodwin, a court designated by Kimberly,,6481,314
1084, by the respondent Behrens, by the respondent Tammy,,25083,2577
1085, by the respondent Håkan, by the respondent Renee,,17369,70
1086, by the applicant Atila, by the applicant Stacie,,66,466
1087, case and advocate Fozia, case and advocate Kaitlyn,,571,13931
1088, the expert Tabor, the expert Sheri,,2735,363
1089, by the applicant's representative Passos, by the applicant's representative Misty,,375,90
1090, by the applicant's representative Saïd, by the applicant's representative Rebekah,,69,1240
1091, case and advocate Igor, case and advocate Samantha,,3892,36412
1092, by the applicant Erin, by the applicant Jared,,46604,43406
1093, was represented by Lentfer, was represented by Alyssa,,1592,66
1094, by the applicant Atar, by the applicant Kristine,,274,460
1095, by the applicant's representative Suárez, by the applicant's representative Kaitlyn,,14852,13931
1096, by the respondent Steven, by the respondent Steven,,19436,19436
1097, a court designated by Declan, a court designated by Corey,,266,90
1098, by the applicant's representative Hoffman, by the applicant's representative Heather,,39602,37083
1099, a court designated by Osborne, a court designated by Angelica,,17861,3737
1100, by the applicant's representative Önen, by the applicant's representative Charlene,,26159,1751
1101, by the applicant Marie, by the applicant Jesse,,21088,31472
1102, a court designated by Beckett, a court designated by Samantha,,3592,36412
1103, by the applicant's representative Evans, by the applicant's representative Victor,,19872,9964
1104, a court designated by Oktay, a court designated by Alyssa,,333,66
1105, a court designated by Humlen, a court designated by Ruben,,5025,257
1106, a court designated by Kemal, a court designated by Tammy,,267,2577
1107, by the applicant Gunilla, by the applicant Erica,,6077,66
1108, case and advocate Esin, case and advocate Kristina,,7432,1758
1109, by the respondent Ünay, by the respondent Yvonne,,333,570
1110, the expert Sicilianos, the expert Annette,,375,442
1111, by the applicant CJ, by the applicant Bryce,,43,336
1112, a court designated by guardias, a court designated by Stacey,,6358,32175
1113, a court designated by Thies, a court designated by Kimberly,,447,314
1114, was represented by Lindley, was represented by Courtney,,2205,2191
1115, a court designated by Ekiz, a court designated by Brooke,,478,3136
1116, case and advocate Eleonor, case and advocate Jacqueline,,263,4115
1117, by the applicant Coyle, by the applicant Brendan,,26558,44815
1118, by the applicant Bergmann, by the applicant Gina,,8420,1758
1119, was represented by Picardo, was represented by Devin,,15916,249
1120, was represented by Connolly, was represented by Carla,,10378,4123
1121, by the respondent Bożena, by the respondent Renee,,6736,70
1122, a court designated by Upton, a court designated by Suzanne,,11933,17416
1123, the expert Hakan, the expert Felicia,,40946,29583
1124, by the respondent Ali, by the respondent Noah,,14355,32794
1125, by the applicant's representative Heinrich, by the applicant's representative Hector,,5969,7720
1126, by the respondent Palm, by the respondent Stephanie,,30193,38150
1127, case and advocate Miguel, case and advocate Lauren,,36400,33821
1128, the expert Tahsin, the expert Danielle,,7432,282
1129, by the respondent Nazmi, by the respondent Cathy,,7373,7822
1130, by the respondent Pantiru, by the respondent Gabrielle,,86,4415
1131, was represented by Taş, was represented by Angelica,,9663,3737
1132, the expert Glabeke, the expert Alyssa,,413,66
1133, by the respondent PK, by the respondent Michael,,15128,6277
1134, the expert Tulpar, the expert Laurie,,1148,466
1135, by the applicant's representative Jan, by the applicant's representative Kathy,,3344,46147
1136, a court designated by Milroy, a court designated by Brandi,,4926,74
1137, was represented by Bengt, was represented by Veronica,,85,43510
1138, by the applicant Zingl, by the applicant Katelyn,,77,79
1139, the expert Okyay, the expert Micheal,,333,267
1140, was represented by Liecht, was represented by Haley,,12914,25406
1141, by the applicant's representative Kalicki, by the applicant's representative Eduardo,,40176,15916
1142, was represented by Kalaylı, was represented by Maureen,,41189,257
1143, the expert Bolte, the expert Kimberly,,442,314
1144, by the applicant's representative Nazım, by the applicant's representative Carly,,45216,1285
1145, the expert Langum, the expert Joanna,,360,9045
1146, case and advocate Sergeant, case and advocate Dawn,,28150,32962
1147, by the applicant Carl, by the applicant Joshua,,11197,29092
1148, by the applicant Akbulut, by the applicant Micheal,,307,267
1149, by the applicant Christopher, by the applicant Katherine,,19717,37497
1150, case and advocate Louis, case and advocate Michelle,,7406,28331
1151, by the respondent Doğan, by the respondent Kaitlyn,,266,13931
1152, was represented by Mrs, was represented by Susan,,6827,20222
1153, the expert Kachel, the expert Bianca,,17470,6357
1154, case and advocate Sedley, case and advocate Brenda,,2205,1473
1155, case and advocate Garbul, case and advocate Michele,,9705,48056
1156, by the respondent Aldous, by the respondent Denise,,528,885
1157, by the applicant's representative Dede, by the applicant's representative Joann,,13616,1136
1158, a court designated by Guzek, a court designated by Valerie,,27640,24763
1159, by the respondent Bekir, by the respondent Gabriela,,343,7896
1160, was represented by Kellberg, was represented by Krista,,4978,66
1161, was represented by Gunny, was represented by Kristine,,17259,460
1162, the expert Yahya, the expert Jacqueline,,5973,4115
1163, was represented by Ekingen, was represented by Phyllis,,257,261
1164, the expert Kurt, the expert Aaron,,32211,22234
1165, the expert Kanat, the expert Misty,,255,90
1166, by the respondent Michelson, by the respondent Caleb,,1665,43705
1167, a court designated by Nina, a court designated by Kevin,,48801,15273
1168, a court designated by Oster, a court designated by Dominique,,2971,2271
1169, by the applicant's representative Michel, by the applicant's representative Jerry,,16833,21122
1170, the expert Lee, the expert Andre,,8652,23085
1171, by the applicant's representative Potts, by the applicant's representative Tara,,43285,4595
1172, a court designated by Rosi, a court designated by Veronica,,74,43510
1173, by the applicant's representative Bouloc, by the applicant's representative Cheyenne,,406,22217
1174, case and advocate Ercan, case and advocate Gabriela,,266,7896
1175, by the respondent Leşker, by the respondent Micheal,,6426,267
1176, by the applicant Giza, by the applicant Stacy,,21631,1974
1177, case and advocate Lesław, case and advocate Gabriella,,1403,5021
1178, by the respondent Kiraz, by the respondent Stacey,,1370,32175
1179, was represented by Georgiou, was represented by Reginald,,276,69
1180, by the applicant Philip, by the applicant Lindsay,,15887,44056
1181, by the applicant's representative Bratterud, by the applicant's representative Caitlin,,438,3642
1182, a court designated by Barras, a court designated by Brittany,,284,1279
1183, was represented by Lucas, was represented by James,,22838,5490
1184, the expert Kijowski, the expert Caitlin,,15767,3642
1185, by the applicant's representative Bernegger, by the applicant's representative Eileen,,1063,257
1186, case and advocate armed, case and advocate Kathleen,,12360,45711
1187, by the applicant's representative Elgesem, by the applicant's representative Dwayne,,358,570
