,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
785, was represented by Zenon, was represented by Kristina,,261,1437
786, the expert Rait, the expert Tami,,4548,6277
787, a court designated by Sağlam, a court designated by Mikayla,,2543,5031
788, case and advocate Støle, case and advocate Rebekah,,293,993
789, by the applicant's representative Malek, by the applicant's representative Jasmine,,988,3810
790, was represented by Boruc, was represented by Zachary,,1229,560
791, the expert Waleria, the expert Marissa,,5142,13808
792, by the respondent Mageean, by the respondent Kelli,,11025,23225
793, the expert Golsong, the expert Alyssa,,506,64
794, by the applicant's representative Jespers, by the applicant's representative Jasmine,,19276,3810
795, by the respondent Lella, by the respondent Kristina,,12627,1437
796, by the applicant Hamilton, by the applicant Hunter,,11582,9055
797, the expert Lång, the expert Gabriela,,782,10304
798, by the applicant Mahi, by the applicant Jonathon,,72,12938
799, by the respondent Nesip, by the respondent Katelyn,,541,77
800, case and advocate Groos, case and advocate Jacqueline,,418,4470
801, case and advocate Santiago, case and advocate Garrett,,34802,27540
802, by the respondent Marchi, by the respondent Brandy,,72,10757
803, by the respondent Hope, by the respondent Mark,,13408,2940
804, by the applicant's representative Güls, by the applicant's representative Kaitlyn,,7278,6213
805, by the applicant Ravnsborg, by the applicant Katelyn,,23297,77
806, case and advocate Pearse, case and advocate Erika,,325,28716
807, case and advocate Lise, case and advocate Deanna,,786,7697
808, the expert Uyan, the expert Dwayne,,4121,43932
809, by the respondent Teija, by the respondent Jodi,,34655,23130
810, case and advocate Hemrå, case and advocate Jermaine,,29090,5718
811, by the applicant's representative Haydar, by the applicant's representative Felicia,,27455,33577
812, case and advocate Kiran, case and advocate Kristi,,272,72
813, the expert Drs, the expert Debra,,82,430
814, the expert Necmi, the expert Melinda,,11632,22261
815, by the respondent Adrianus, by the respondent Kristopher,,385,8803
816, was represented by Ján, was represented by Brandy,,21162,10757
817, by the applicant Martin, by the applicant Sharon,,5780,26918
818, by the applicant Bafia, by the applicant Tracey,,22214,25415
819, was represented by Wingert, was represented by Janice,,861,501
820, the expert Cassin, the expert Renee,,259,1453
821, by the applicant's representative De, by the applicant's representative Kristen,,1024,44467
822, by the respondent Dek, by the respondent Joseph,,44297,7212
823, the expert Jakobi, the expert Jody,,13411,1118
824, by the applicant Veli, by the applicant Vicki,,72,72
825, a court designated by Haci, a court designated by Stacey,,32009,25415
826, a court designated by Baumont, a court designated by Adrienne,,756,710
827, a court designated by grandmother, a court designated by Katherine,,18410,32719
828, by the respondent Schmalzl, by the respondent Yolanda,,48274,5282
829, was represented by Mosler, was represented by Shelly,,1754,12810
830, case and advocate Lewis, case and advocate Bryan,,10174,17857
831, was represented by Lorenzen, was represented by Caitlin,,4801,2815
832, by the applicant Haas, by the applicant Trevor,,50090,25389
833, by the respondent Hedigan, by the respondent Tonya,,5516,64
834, by the respondent Pépin, by the respondent Kaitlyn,,11635,6213
835, a court designated by Vionnet, a court designated by Alyssa,,3262,64
836, a court designated by Athan, a court designated by Melinda,,272,22261
837, by the respondent Fatma, by the respondent Felicia,,2611,33577
838, was represented by QC, was represented by Brian,,36070,8403
839, the expert Sayın, the expert Kaitlyn,,77,6213
840, case and advocate Schutte, case and advocate Adrienne,,660,710
841, the expert Dolores, the expert Tanya,,2850,34183
842, by the respondent Mortimer, by the respondent Tracey,,22723,25415
843, a court designated by Kanbor, a court designated by Charlene,,2865,1734
844, by the applicant Patten, by the applicant Zachary,,268,560
845, by the applicant's representative Titiun, by the applicant's representative Kaitlin,,403,2815
846, by the applicant Narin, by the applicant Kristine,,259,500
847, by the respondent Claridge, by the respondent Colton,,3130,1122
848, case and advocate II, case and advocate Matthew,,2873,9308
849, case and advocate Angela, case and advocate Leslie,,17799,26909
850, by the respondent STILLER, by the respondent Kaitlyn,,1137,6213
851, by the respondent Habscheid, by the respondent Cheyenne,,312,29727
852, by the applicant's representative Andrei, by the applicant's representative Sabrina,,72,22267
853, case and advocate Latham, case and advocate Brittney,,37520,1681
854, by the respondent Schneider, by the respondent Anthony,,26039,9953
855, the expert Krokeide, the expert Yvonne,,485,710
856, case and advocate Higgins, case and advocate Susan,,39043,14919
857, case and advocate Heidemarie, case and advocate Alyssa,,49173,64
858, the expert Perez, the expert Denise,,23058,43596
859, was represented by Bürger, was represented by Katelyn,,1362,77
860, was represented by Asim, was represented by Kayla,,320,5031
861, a court designated by Heidel, a court designated by Belinda,,5943,22261
862, by the applicant's representative Makowski, by the applicant's representative Janice,,12079,501
863, a court designated by Belliard, a court designated by Meghan,,42425,6064
864, by the respondent Frisk, by the respondent Sherry,,1984,563
865, the expert DPP, the expert Candice,,10246,501
866, by the applicant Read, by the applicant Danielle,,4149,39808
867, the expert Sakine, the expert Stacey,,500,25415
868, by the applicant's representative Ulf, by the applicant's representative Zachary,,1652,560
869, a court designated by Ms, a court designated by Daniel,,6997,7806
870, the expert Lutz, the expert Sherry,,27839,563
871, by the respondent Tural, by the respondent Jasmine,,1523,3810
872, by the applicant's representative Palewski, by the applicant's representative Tonya,,46151,64
873, a court designated by Akif, a court designated by Jasmine,,361,3810
874, by the respondent Sharif, by the respondent Stephen,,44144,7970
875, the expert Seeley, the expert Angie,,1636,494
876, by the applicant's representative Müfit, by the applicant's representative Zachary,,11147,560
877, by the applicant Bolukoç, by the applicant Darlene,,16175,1734
878, case and advocate Merkel, case and advocate Richard,,18263,6219
879, by the applicant Esmer, by the applicant Colleen,,647,20042
880, by the applicant's representative Alicja, by the applicant's representative Kayla,,6592,5031
881, a court designated by Kereem, a court designated by Jocelyn,,368,6213
882, by the applicant Ünsal, by the applicant Kaitlyn,,282,6213
883, by the applicant Mercer, by the applicant Katherine,,38146,32719
884, by the applicant Stefanelli, by the applicant Sheri,,23225,72
885, by the applicant's representative Dupuy, by the applicant's representative Brianna,,4669,7697
886, by the applicant's representative Karakurt, by the applicant's representative Alyssa,,3325,64
887, was represented by Rafet, was represented by Kendra,,316,430
888, the expert Leandro, the expert Jasmine,,28092,3810
889, was represented by Oehler, was represented by Yvonne,,1754,710
890, by the respondent Cevat, by the respondent Yolanda,,265,5282
891, by the respondent Gary, by the respondent Jeffrey,,10936,19627
892, the expert Catholic, the expert Kimberly,,7835,48685
893, by the applicant's representative Xenides, by the applicant's representative Zachary,,1460,560
894, by the applicant's representative Al, by the applicant's representative Thomas,,978,5658
895, a court designated by Ahmed, a court designated by Mary,,21157,5335
896, was represented by Kreisky, was represented by Rhonda,,34041,13533
897, by the applicant Marcus, by the applicant Michele,,17068,38872
898, by the applicant's representative Linden, by the applicant's representative Angelica,,268,3970
899, the expert Uktam, the expert Reginald,,321,67
900, by the respondent Burhan, by the respondent Bianca,,7637,6888
901, the expert Rayner, the expert Jeanette,,1008,5857
902, a court designated by Karaoğlan, a court designated by Makayla,,9620,5031
903, case and advocate Gerald, case and advocate Shannon,,27027,28108
904, a court designated by Ulrich, a court designated by Annette,,7527,48115
905, by the respondent Professor, by the respondent Matthew,,8129,9308
906, a court designated by Beckles, a court designated by Colton,,829,1122
907, a court designated by Myer, a court designated by Traci,,263,32009
908, by the applicant Karakoç, by the applicant Gwendolyn,,16175,34742
909, the expert Mayer, the expert Timothy,,33996,22283
910, by the applicant's representative Ingrit, by the applicant's representative Krista,,799,64
911, case and advocate Braun, case and advocate Maria,,34492,14200
912, by the applicant Bachmayer, by the applicant Tammie,,2794,494
913, was represented by Nuriye, was represented by Darryl,,5948,75
914, case and advocate Durasik, case and advocate Alyssa,,1134,64
915, the expert Eicke, the expert Alejandra,,365,15918
916, by the applicant Hennig, by the applicant Jocelyn,,328,6213
917, by the applicant Andrés, by the applicant Abigail,,20954,603
918, by the applicant Arasan, by the applicant Reginald,,272,67
919, was represented by Landrut, was represented by Rachael,,315,3010
920, by the applicant Deputy, by the applicant Alan,,15110,12246
921, by the applicant's representative Noonan, by the applicant's representative Marisa,,272,9160
922, a court designated by Fordham, a court designated by Shari,,2763,2743
923, was represented by Tulkens, was represented by Katelyn,,641,77
924, the expert FVM, the expert Jasmine,,15996,3810
925, a court designated by Williamson, a court designated by Clifford,,34974,43159
926, was represented by Özer, was represented by Mandy,,9107,10757
927, the expert Engin, the expert Chelsey,,259,4397
928, by the respondent Humphries, by the respondent Eileen,,1678,42236
929, by the respondent Claude, by the respondent Joseph,,40559,7212
930, by the respondent Iradj, by the respondent Lorraine,,41255,23440
931, case and advocate Master, case and advocate Megan,,5599,27616
932, was represented by Ekeberg, was represented by Alyssa,,3900,64
933, by the applicant's representative Tichy, by the applicant's representative Tracie,,88,494
934, case and advocate Hug, case and advocate Scott,,12905,4746
935, by the applicant Resul, by the applicant Marissa,,377,13808
936, a court designated by CORRIN, a court designated by Jermaine,,1268,5718
937, a court designated by SEIBERT, a court designated by Abigail,,17395,603
938, was represented by Maciej, was represented by Rachael,,73,3010
939, by the applicant Zyl, by the applicant Brandy,,2645,10757
940, by the applicant Kalkan, by the applicant Stacie,,272,494
941, the expert Baker, the expert Edward,,14372,10443
942, a court designated by Clayton, a court designated by Whitney,,32108,34701
943, by the applicant Rusca, by the applicant Kayla,,6888,5031
944, by the respondent Nowicky, by the respondent Jacqueline,,17479,4470
945, case and advocate Theresa, case and advocate Corey,,20251,24154
946, case and advocate Nuray, case and advocate Jacqueline,,323,4470
947, a court designated by Okay, a court designated by Michael,,16805,3899
948, case and advocate Melin, case and advocate Kayla,,259,5031
949, case and advocate Kūris, case and advocate Abigail,,2442,603
950, case and advocate Kroenitz, case and advocate Alyssa,,4224,64
951, by the applicant's representative Molny, by the applicant's representative Brittney,,3281,1681
952, by the respondent King, by the respondent William,,2677,3977
953, the expert Laws, the expert Emily,,21153,17608
954, a court designated by Cavero, a court designated by Katelyn,,78,77
955, by the respondent Amelia, by the respondent Laurie,,49769,40811
956, by the applicant Education, by the applicant Lori,,7868,43741
957, case and advocate Mummery, case and advocate Darryl,,88,75
958, the expert Tennyson, the expert Annette,,19699,48115
959, a court designated by Greve, a court designated by Sonya,,303,64
960, case and advocate Cremona, case and advocate Yvonne,,64,710
961, case and advocate Elke, case and advocate Jasmine,,365,3810
962, the expert Derbise, the expert Alyssa,,786,64
963, by the respondent Weatherup, by the respondent Stacey,,929,25415
964, by the applicant Philpott, by the applicant Alyssa,,1252,64
965, a court designated by Bodein, a court designated by Yolanda,,259,5282
966, by the respondent Cemil, by the respondent Alyssa,,346,64
967, a court designated by authority, a court designated by Michael,,4934,3899
968, by the applicant's representative Lynagh, by the applicant's representative Gail,,10471,603
969, by the respondent Muhammed, by the respondent Adrienne,,1150,710
970, the expert Lucy, the expert Tyler,,22162,14886
971, by the applicant's representative Ruken, by the applicant's representative Collin,,268,259
972, by the respondent Strömberg, by the respondent Rebekah,,47369,993
973, by the applicant's representative bureau, by the applicant's representative Curtis,,10583,25157
974, case and advocate Austria, case and advocate James,,17322,3700
975, by the applicant's representative Howell, by the applicant's representative Samantha,,47554,34778
976, a court designated by Charleton, a court designated by Evelyn,,10565,6213
977, a court designated by Zeki, a court designated by Melinda,,39548,22261
978, the expert Reid, the expert Jennifer,,16095,16348
979, by the respondent Rawlings, by the respondent Debra,,17783,430
980, by the applicant Sepil, by the applicant Carla,,346,5031
981, the expert Joe, the expert David,,5689,3271
982, the expert Schlumpf, the expert Phyllis,,69,271
983, case and advocate Juri, case and advocate Brandi,,9900,72
984, by the applicant's representative Pythoud, by the applicant's representative Carla,,2778,5031
985, the expert Eadie, the expert Jocelyn,,494,6213
986, by the applicant's representative Lemmens, by the applicant's representative Meghan,,45535,6064
987, the expert Meryem, the expert Reginald,,368,67
988, was represented by Herwig, was represented by Eduardo,,28033,13109
989, by the applicant's representative Turgay, by the applicant's representative Alyssa,,323,64
990, by the respondent Lower, by the respondent Michelle,,16048,16738
991, the expert Soneji, the expert Abigail,,7285,603
992, a court designated by Willott, a court designated by Brandy,,1252,10757
993, by the applicant Sylvester, by the applicant Yesenia,,353,544
994, by the respondent Martens, by the respondent Michaela,,641,64
995, case and advocate Strathearn, case and advocate Darlene,,1501,1734
996, case and advocate Emüler, case and advocate Tammie,,1754,494
997, the expert Jungwiert, the expert Katelyn,,861,77
998, a court designated by Eyl, a court designated by Isabella,,2645,43653
999, a court designated by Lennhart, a court designated by Micheal,,18647,282
1000, case and advocate McKearney, case and advocate Katelyn,,1681,77
1001, a court designated by Enez, a court designated by Katelyn,,89,77
1002, case and advocate Hashman, case and advocate Gail,,805,603
1003, by the applicant Navarro, by the applicant Tami,,34852,6277
1004, by the applicant Trevor, by the applicant Alexander,,25389,10009
1005, by the applicant Barreto, by the applicant Gabriella,,78,12627
1006, was represented by Kucera, was represented by Gwendolyn,,8607,34742
1007, by the respondent Goodwin, by the respondent Sarah,,46653,10490
1008, by the applicant's representative Håkan, by the applicant's representative Kaitlin,,27541,2815
1009, was represented by Atila, was represented by Ashlee,,10102,7197
1010, was represented by Ermacora, was represented by Reginald,,5799,67
1011, was represented by Tabor, was represented by Nichole,,4820,2305
1012, by the applicant Passos, by the applicant Kelsey,,418,4397
1013, by the applicant's representative Igor, by the applicant's representative Jessica,,46157,17352
1014, by the applicant's representative Erin, by the applicant's representative Brooke,,28894,46459
1015, was represented by Lentfer, was represented by Bethany,,2232,1092
1016, a court designated by Marschall, a court designated by Stacey,,36747,25415
1017, case and advocate Atar, case and advocate Angelica,,283,3970
1018, the expert Beattie, the expert Abigail,,494,603
1019, a court designated by Suárez, a court designated by Katelyn,,21107,77
1020, the expert Steven, the expert Jose,,8239,5264
1021, by the applicant's representative Declan, by the applicant's representative Tracey,,272,25415
1022, a court designated by Hoffman, a court designated by Theresa,,29010,20251
1023, was represented by Osborne, was represented by Jonathan,,29667,11232
1024, was represented by Önen, was represented by Stefanie,,38572,494
1025, case and advocate Marie, case and advocate Jeffrey,,20492,19627
1026, a court designated by Beckett, a court designated by Zachary,,3087,560
1027, by the applicant's representative Evans, by the applicant's representative Nicole,,13922,25176
1028, by the applicant Oktay, by the applicant Abigail,,323,603
1029, case and advocate Humlen, case and advocate Ruben,,11925,268
1030, the expert Kemal, the expert Breanna,,282,7697
1031, case and advocate Gunilla, case and advocate Micheal,,5049,282
1032, a court designated by Esin, a court designated by Tami,,259,6277
1033, was represented by Ünay, was represented by Priscilla,,323,5049
1034, case and advocate Sicilianos, case and advocate Tammie,,418,494
1035, a court designated by CJ, a court designated by Misty,,27731,47330
1036, was represented by guardias, was represented by Gail,,4448,603
1037, the expert Thies, the expert Zachary,,444,560
1038, by the applicant Lindley, by the applicant Lorraine,,1636,23440
1039, the expert Ekiz, the expert Colleen,,528,20042
1040, case and advocate Eleonor, case and advocate Yesenia,,273,544
1041, by the applicant's representative Coyle, by the applicant's representative Meghan,,19802,6064
1042, by the applicant Bergmann, by the applicant Shawna,,9038,64
1043, case and advocate Picardo, case and advocate Krista,,13109,64
1044, a court designated by Connolly, a court designated by Melinda,,5098,22261
1045, the expert Liesch, the expert Dwayne,,354,43932
1046, case and advocate Upton, case and advocate Sheila,,47755,49627
1047, by the respondent Hakan, by the respondent Tonya,,272,64
1048, by the applicant Ali, by the applicant Melissa,,12104,24164
1049, by the applicant Heinrich, by the applicant Kayla,,7527,5031
1050, was represented by Palm, was represented by Caroline,,18358,29037
1051, by the applicant's representative Miguel, by the applicant's representative Deborah,,29825,36976
1052, by the applicant Tahsin, by the applicant Sherry,,31369,563
1053, by the respondent Nazmi, by the respondent Krista,,11632,64
1054, the expert Pantiru, the expert Collin,,35406,259
1055, by the applicant Taş, by the applicant Wanda,,46481,5282
1056, a court designated by Glabeke, a court designated by Gabriela,,365,10304
1057, by the applicant PK, by the applicant Heather,,29673,24253
1058, by the applicant Tulpar, by the applicant Renee,,1845,1453
1059, by the applicant's representative Jan, by the applicant's representative Sharon,,2365,26918
1060, by the applicant Milroy, by the applicant Latasha,,3287,14715
1061, by the applicant's representative Bengt, by the applicant's representative Tonya,,83,64
1062, case and advocate Okyay, case and advocate Rebekah,,323,993
1063, by the applicant's representative Liecht, by the applicant's representative Carla,,21474,5031
1064, the expert Kalicki, the expert Stacie,,72,494
1065, a court designated by Bolte, a court designated by Annette,,660,48115
1066, a court designated by Nazım, a court designated by Kaitlyn,,76,6213
1067, the expert Langum, the expert Jodi,,388,23130
1068, case and advocate Sergeant, case and advocate Kathryn,,26541,48674
1069, by the applicant Carl, by the applicant Ryan,,8124,6047
1070, by the respondent Akbulut, by the respondent Gabriela,,315,10304
1071, case and advocate Christopher, case and advocate Michelle,,12803,16738
1072, by the applicant Louis, by the applicant Anna,,5593,11735
1073, was represented by Doğan, was represented by Adrienne,,272,710
1074, case and advocate Mrs, case and advocate Bradley,,9074,16182
1075, the expert Kachel, the expert Rhonda,,9636,13533
1076, a court designated by Sedley, a court designated by Johnathan,,1636,6696
1077, a court designated by Garbul, a court designated by Jeffery,,15065,1924
1078, case and advocate Aldous, case and advocate Brittney,,516,1681
1079, a court designated by Dede, a court designated by Leroy,,18654,726
1080, the expert Guzek, the expert Lorraine,,43130,23440
1081, by the applicant's representative Kellberg, by the applicant's representative Jaclyn,,3900,6213
1082, a court designated by Gunny, a court designated by Jeffery,,3281,1924
1083, the expert Yahya, the expert Evelyn,,3972,6213
1084, case and advocate Kurt, case and advocate April,,20642,3035
1085, case and advocate Kanat, case and advocate Debra,,265,430
1086, by the applicant Michelson, by the applicant Brandy,,1559,10757
1087, the expert Nina, the expert Emily,,36300,17608
1088, case and advocate Oster, case and advocate Kristina,,1706,1437
1089, a court designated by Michel, a court designated by Gregory,,12386,20653
1090, by the applicant's representative Lee, by the applicant's representative Nathan,,5741,18106
1091, was represented by Potts, was represented by Jasmine,,912,3810
1092, was represented by Rosi, was represented by Marissa,,72,13808
1093, by the applicant's representative Bouloc, by the applicant's representative Jermaine,,420,5718
1094, by the respondent Ercan, by the respondent Kristina,,5171,1437
1095, by the respondent Leşker, by the respondent Yvonne,,6122,710
1096, the expert Giza, the expert Kristin,,23638,259
1097, a court designated by Kiraz, a court designated by Charlene,,1031,1734
1098, by the applicant Georgiou, by the applicant Jocelyn,,280,6213
1099, the expert Philip, the expert James,,14576,3700
1100, was represented by Barras, was represented by Jasmin,,8847,1084
1101, the expert Lucas, the expert Ashley,,15257,20899
1102, the expert Kijowski, the expert Kaitlyn,,12079,6213
1103, the expert Boqvist, the expert Adriana,,396,2271
1104, was represented by Bernegger, was represented by Kaitlyn,,26679,6213
1105, by the respondent armed, by the respondent Wesley,,6936,28634
1106, the expert Elgesem, the expert Alyssa,,368,64
1107, case and advocate Brenda, case and advocate Kristen,,49495,44467
1108, a court designated by Wall, a court designated by Mark,,5007,2940
1109, the expert Riza, the expert Terri,,23638,380
1110, case and advocate Lenz, case and advocate Stacey,,89,25415
1111, by the applicant Michael, by the applicant Adam,,3899,7244
1112, by the applicant Calış, by the applicant Katelyn,,46481,77
1113, by the applicant's representative Hénaf, by the applicant's representative Abigail,,1878,603
1114, by the applicant Ahmet, by the applicant Deanna,,4164,7697
1115, by the respondent Glover, by the respondent Marc,,43487,13067
1116, the expert Major, the expert Christina,,8386,33673
1117, by the applicant's representative Muhtat, by the applicant's representative Alyssa,,265,64
1118, by the applicant Paraskevi, by the applicant Rebekah,,8903,993
1119, by the applicant Selhan, by the applicant Vickie,,7637,494
1120, the expert Ludwig, the expert Daniel,,44476,7806
1121, by the applicant Hanley, by the applicant Tonya,,1636,64
1122, by the applicant's representative Wildhaber, by the applicant's representative Alyssa,,263,64
1123, the expert Gandasegui, the expert Kaitlyn,,48317,6213
1124, was represented by Pius, was represented by Alejandro,,3754,47983
1125, by the applicant's representative McKeown, by the applicant's representative Yesenia,,593,544
1126, the expert Ochlik, the expert Jermaine,,46965,5718
1127, a court designated by Mews, a court designated by Brittney,,15515,1681
1128, was represented by Mansour, was represented by Sherry,,454,563
1129, the expert Felix, the expert Rachel,,29721,15984
1130, by the applicant Ray, by the applicant Lori,,7760,43741
1131, by the applicant's representative Juul, by the applicant's representative Brittney,,377,1681
1132, by the respondent Estevan, by the respondent Alejandra,,272,15918
1133, a court designated by Zelenka, a court designated by Adrienne,,4914,710
1134, by the applicant Serkan, by the applicant Terrance,,27541,8132
1135, by the applicant Duran, by the applicant Eduardo,,272,13109
1136, case and advocate Terece, case and advocate Gwendolyn,,344,34742
1137, a court designated by Thorwald, a court designated by Norma,,21667,64
1138, was represented by André, was represented by Deanna,,29350,7697
1139, was represented by NB, was represented by Michael,,41354,3899
1140, case and advocate Hofbauer, case and advocate Darlene,,16261,1734
1141, was represented by Quesada, was represented by Darryl,,4763,75
1142, by the applicant Ferihumer, by the applicant Tracie,,6975,494
1143, by the applicant's representative Irma, by the applicant's representative Jessica,,41224,17352
1144, by the respondent Schwarzinger, by the respondent Sherri,,3889,380
1145, was represented by Gyulumyan, was represented by Abigail,,4121,603
1146, the expert Liebl, the expert Sheri,,2436,72
1147, a court designated by Burns, a court designated by Edward,,23592,10443
1148, by the applicant Bağdu, by the applicant Kaitlyn,,646,6213
1149, a court designated by Blanco, a court designated by Carla,,47699,5031
1150, was represented by McCaughey, was represented by Kaitlyn,,20342,6213
1151, by the applicant's representative Hermanowicz, by the applicant's representative Zachary,,47982,560
1152, by the applicant Ebbesson, by the applicant Alyssa,,39670,64
1153, by the applicant's representative Just, by the applicant's representative Christina,,2329,33673
1154, by the applicant Barbara, by the applicant Morgan,,16685,10805
1155, a court designated by Gordon, a court designated by Ashley,,11646,20899
1156, by the applicant's representative Emin, by the applicant's representative Phillip,,37912,29470
1157, the expert Amin, the expert Nathan,,39869,18106
1158, was represented by Orhun, was represented by Meghan,,20088,6064
1159, the expert Dergah, the expert Cheyenne,,993,29727
1160, was represented by Mesut, was represented by Brandy,,315,10757
1161, case and advocate Erbil, case and advocate Tanya,,33473,34183
1162, the expert Abdolkhani, the expert Yesenia,,29839,544
1163, by the respondent Craighead, by the respondent Tasha,,2256,14715
1164, the expert Durdu, the expert Toni,,646,14651
1165, by the applicant's representative Whittle, by the applicant's representative Tanya,,1206,34183
1166, by the applicant Alvina, by the applicant Renee,,1437,1453
1167, case and advocate Sidler, case and advocate Jacqueline,,1754,4470
1168, the expert Stewart, the expert James,,13671,3700
1169, by the respondent Pehlivan, by the respondent Abigail,,13809,603
1170, by the respondent Süer, by the respondent Alyssa,,263,64
1171, case and advocate Hikmet, case and advocate Gail,,4164,603
1172, was represented by Guard, was represented by Joseph,,4932,7212
1173, the expert Becker, the expert Mark,,40765,2940
1174, case and advocate Frape, case and advocate Jacqueline,,13484,4470
1175, the expert Du, the expert Michael,,10343,3899
1176, was represented by Salih, was represented by Carla,,4449,5031
1177, the expert Olsson, the expert Melinda,,16528,22261
1178, by the applicant's representative Dunn, by the applicant's representative Joseph,,30833,7212
1179, the expert Gallego, the expert Stacie,,78,494
1180, by the applicant's representative Baba, by the applicant's representative Kristin,,64,259
1181, the expert Peker, the expert Renee,,28233,1453
1182, the expert Atak, the expert Shari,,461,2743
1183, the expert Freeland, the expert Shelly,,8822,12810
1184, by the respondent Paul, by the respondent Christy,,3362,50058
1185, a court designated by Rory, a court designated by Anthony,,37178,9953
1186, case and advocate Fatih, case and advocate Tanya,,4449,34183
1187, by the applicant's representative Peck, by the applicant's representative Natasha,,48434,41875
1188, was represented by Trechsel, was represented by Alyssa,,741,64
1189, by the respondent Seviş, by the respondent Abigail,,46481,603
1190, the expert Kansal, the expert Alyssa,,282,64
1191, by the applicant Erik, by the applicant Tyler,,22722,14886
1192, a court designated by Alkan, a court designated by Maureen,,27541,49851
1193, the expert Kreuz, the expert Micheal,,10277,282
1194, the expert Gleeson, the expert Mackenzie,,42038,26389
1195, a court designated by Mary, a court designated by Jeffrey,,5335,19627
1196, by the respondent Mikkelsen, by the respondent Rachael,,6248,3010
1197, the expert Magoch, the expert Brianna,,5374,7697
1198, by the applicant Serhat, by the applicant Stacey,,5183,25415
1199, by the respondent Moxon, by the respondent Adrienne,,261,710
1200, a court designated by Avni, a court designated by Sonya,,8461,64
1201, by the applicant's representative Duong, by the applicant's representative Cristina,,506,1437
1202, the expert Fu, the expert Richard,,13333,6219
1203, the expert Murat, the expert Zachary,,265,560
1204, the expert Vedat, the expert Tamara,,265,3301
1205, the expert Necatigil, the expert Darryl,,27187,75
1206, by the applicant's representative Betül, by the applicant's representative Tabitha,,75,64
1207, was represented by Henryk, was represented by Sheryl,,74,2645
1208, by the respondent Mazgaj, by the respondent Mikayla,,1228,5031
1209, by the respondent Michelangelo, by the respondent Brittney,,46525,1681
1210, was represented by Yasmine, was represented by Robyn,,3810,2047
1211, the expert Stefan, the expert Michelle,,28842,16738
1212, case and advocate Klingenberg, case and advocate Cristina,,23140,1437
1213, the expert Berge, the expert Jeffery,,469,1924
1214, by the applicant Brunner, by the applicant Stacey,,1008,25415
1215, the expert Baroness, the expert Rhonda,,408,13533
1216, the expert Recep, the expert Cindy,,44970,39062
1217, case and advocate Ridruejo, case and advocate Darlene,,7639,1734
1218, by the applicant's representative Gürsel, by the applicant's representative Yolanda,,741,5282
1219, was represented by Meygil, was represented by Darlene,,346,1734
1220, was represented by Damla, was represented by Sheryl,,5031,2645
1221, by the applicant Hemsworth, by the applicant Brittney,,30567,1681
1222, the expert Martinez, the expert Laurie,,20741,40811
1223, the expert Oğur, the expert Jermaine,,333,5718
1224, was represented by Ruxandra, was represented by Alyssa,,15918,64
1225, the expert Quinliven, the expert Kaitlyn,,1469,6213
1226, by the applicant Queen, by the applicant Paul,,7542,3362
1227, case and advocate Jens, case and advocate Stacey,,641,25415
1228, the expert Atalay, the expert Abigail,,323,603
1229, by the applicant Gladstone, by the applicant Sabrina,,6440,22267
1230, by the applicant Basil, by the applicant Christopher,,32520,12803
1231, was represented by Aleksander, was represented by Jermaine,,4066,5718
1232, the expert Paphiti, the expert Yolanda,,8846,5282
1233, by the applicant Masters, by the applicant Joshua,,15812,20700
1234, a court designated by Wiig, a court designated by Rhonda,,328,13533
1235, was represented by Burda, was represented by Adrienne,,64,710
1236, by the respondent Dorothea, by the respondent Gabriela,,64,10304
1237, by the applicant Upper, by the applicant John,,20390,1757
1238, was represented by Jutta, was represented by Kaitlin,,8326,2815
1239, by the respondent Atlan, by the respondent Kristin,,272,259
1240, case and advocate Liechti, case and advocate Darlene,,20259,1734
1241, was represented by Rey, was represented by Bruce,,24448,11088
1242, by the respondent Bridge, by the respondent Richard,,10290,6219
1243, a court designated by David, a court designated by Michael,,3271,3899
1244, by the applicant Vogel, by the applicant Stefanie,,417,494
1245, a court designated by Leander, a court designated by Melinda,,4066,22261
1246, case and advocate Binbir, case and advocate Tammie,,343,494
1247, by the applicant Moser, by the applicant Kayla,,263,5031
1248, by the applicant's representative Darren, by the applicant's representative Jessica,,26203,17352
1249, by the respondent Tobias, by the respondent James,,46675,3700
1250, by the respondent Jakub, by the respondent Debra,,549,430
1251, by the applicant's representative Phillips, by the applicant's representative Lauren,,17630,25672
1252, by the respondent Lewak, by the respondent Carla,,461,5031
1253, the expert Dieter, the expert Mathew,,263,6391
1254, the expert Meral, the expert Sabrina,,1691,22267
1255, the expert Başkaya, the expert Adriana,,35372,2271
1256, by the applicant two, by the applicant Rachel,,734,15984
1257, by the applicant's representative Hartmann, by the applicant's representative Kristina,,9038,1437
1258, by the applicant Ersoy, by the applicant Kaitlyn,,88,6213
1259, by the applicant's representative Wiaderek, by the applicant's representative Alyssa,,18238,64
1260, was represented by Petrovic, was represented by Rachael,,291,3010
1261, the expert Golder, the expert Cassie,,263,494
1262, the expert Zanker, the expert Katelyn,,263,77
1263, the expert Recahi, the expert Jasmine,,32810,3810
1264, the expert Boivin, the expert Reginald,,259,67
1265, case and advocate Jag, case and advocate Jimmy,,35687,12963
1266, by the applicant Cuscani, by the applicant Rebekah,,3216,993
1267, case and advocate Lawlor, case and advocate Terrence,,4685,6784
1268, the expert Sayar, the expert Kelsey,,283,4397
