,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
511, was profiled as a six, was profiled as a christian,,4848,52147
512, is ethnically result, is ethnically divorced,,1121,50592
513, has a background identified as Jews, has a background identified as employed,,17420,20011
514, is of area, is of asian,,3158,36725
515, belongs to the Christian, belongs to the indian,,9052,43325
516, self-identifies as Municipal, self-identifies as chinese,,45340,57487
517, was discriminated against as a Director, was discriminated against as a adult,,10783,6822
518, was perceived to be Member, was perceived to be spanish,,12308,78132
519, was perceived to be chairman, was perceived to be pagan,,21892,84902
520, was discriminated against as a female, was discriminated against as a indigenous,,8954,39678
521, was described as sergeant, was described as italian,,84221,29048
522, was denied entry due to being unfit, was denied entry due to being orthodox,,94567,92342
523, is a Herzegovina, is a wiccan,,2259,4919
524, was treated differently because they are seller, was treated differently because they are evangelical,,23703,67685
525, was discriminated against as a penis, was discriminated against as a married,,23806,12502
526, was treated differently because they are fetishist, was treated differently because they are agnostic,,380,87524
527, was profiled as a depressive, was profiled as a black,,84564,3776
528, was denied entry due to being his, was denied entry due to being french,,813,42293
529, was attacked for being Conduct, was attacked for being christian,,50935,52147
530, has a background identified as birth, has a background identified as elderly,,7342,29920
531, was treated differently because they are für, was treated differently because they are thai,,7328,18420
532, was targeted for being discopathy, was targeted for being bahai,,54042,2192
533, was profiled as a face, was profiled as a asian,,3663,36725
534, was discriminated against as a absent, was discriminated against as a adult,,28310,6822
535, was profiled as a criminal, was profiled as a indigenous,,9337,39678
536, is of brain, is of french,,8271,42293
537, was discriminated against as a UTI, was discriminated against as a danish,,40,819
538, was targeted for being cohabited, was targeted for being kuwaiti,,1639,72
539, is ethnically gardener, is ethnically methodist,,804,380
540, was attacked for being hyperaemia, was attacked for being kurdish,,22689,819
541, was profiled as a incapacity, was profiled as a colombian,,4107,1122
542, was perceived to be first, was perceived to be toddler,,1176,52335
543, is a workers, is a employed,,7487,20011
544, self-identifies as Herpes, self-identifies as dutch,,20975,331
545, was denied entry due to being crack, was denied entry due to being unemployed,,17944,49989
546, was described as ve, was described as english,,5320,30063
547, belongs to the telephones, belongs to the slovak,,17144,54721
548, belongs to the eighteen, belongs to the single,,63134,3254
549, has a background identified as Brazilian, has a background identified as student,,36083,5575
550, self-identifies as complex, self-identifies as japanese,,6485,54048
551, was denied entry due to being other, was denied entry due to being evangelical,,1023,67685
552, is racially identified as Aram, is racially identified as bahai,,309,2192
553, is a amnesia, is a sikh,,98575,31603
554, was described as Service, was described as canadian,,5475,88698
555, has a background identified as pharmacist, has a background identified as german,,90394,43627
556, is racially identified as thoracic, is racially identified as romanian,,94257,1122
557, was targeted for being observed, was targeted for being atheist,,13468,67464
558, was attacked for being medical, was attacked for being american,,6593,39542
559, was attacked for being Associate, was attacked for being christian,,33468,52147
560, was discriminated against as a lateral, was discriminated against as a chinese,,45569,57487
561, belongs to the mayor, belongs to the british,,17352,95027
562, was discriminated against as a community, was discriminated against as a british,,4029,95027
563, was discriminated against as a Commander, was discriminated against as a adolescent,,35238,36088
564, was treated differently because they are Socialist, was treated differently because they are child,,57210,1716
565, has a background identified as Consular, has a background identified as austrian,,1299,7414
566, self-identifies as Albanians, self-identifies as shia,,5493,689
567, was discriminated against as a independent, was discriminated against as a married,,9678,12502
568, was treated differently because they are semah, was treated differently because they are moroccan,,1494,85111
569, was treated differently because they are same, was treated differently because they are italian,,1890,29048
570, belongs to the Bar, belongs to the white,,4821,4251
571, has a background identified as Libyan, has a background identified as pagan,,79597,84902
572, is a architect, is a divorced,,11726,50592
573, was targeted for being sign, was targeted for being single,,1879,3254
574, was perceived to be personnel, was perceived to be elderly,,17274,29920
575, has a background identified as parliament, has a background identified as english,,21814,30063
576, was described as governor, was described as teenage,,19582,34268
577, is a Business, is a british,,8184,95027
578, is racially identified as one, is racially identified as muslim,,832,62056
579, was targeted for being Colombian, was targeted for being asian,,84653,36725
580, is of psychiatric, is of young,,47657,3995
581, has a background identified as department, has a background identified as russian,,9476,64245
582, was treated differently because they are Lice, was treated differently because they are singaporean,,560,276
583, belongs to the Turks, belongs to the black,,72857,3776
584, was denied entry due to being era, was denied entry due to being catholic,,11639,83191
585, has a background identified as investigation, has a background identified as employed,,8990,20011
586, was attacked for being NAD, was attacked for being inuit,,1846,3159
587, is a control, is a single,,2585,3254
588, is a navel, is a sunni,,3963,7907
589, was targeted for being mechanic, was targeted for being japanese,,45239,54048
590, is a aid, is a polish,,12576,45129
591, is ethnically Kars, is ethnically inuit,,1590,3159
592, is of seven, is of young,,8254,3995
593, was profiled as a Colonel, was profiled as a latino,,52798,92982
594, belongs to the internal, belongs to the young,,5419,3995
595, has a background identified as Front, has a background identified as divorced,,15248,50592
596, has a background identified as forces, has a background identified as employed,,8603,20011
597, belongs to the dislocated, belongs to the druze,,40563,91311
598, was targeted for being Alevism, was targeted for being bolivian,,2191,1122
599, self-identifies as hung, self-identifies as jewish,,18799,89238
600, self-identifies as operator, self-identifies as adolescent,,5793,36088
601, was perceived to be surgeon, was perceived to be student,,46098,5575
602, is racially identified as trauma, is racially identified as canadian,,30988,88698
603, was discriminated against as a Cha, was discriminated against as a married,,28821,12502
604, is of diocese, is of jain,,58744,467
605, is ethnically editor, is ethnically jewish,,6576,89238
606, was profiled as a Practitioner, was profiled as a mexican,,72346,7210
607, belongs to the sharia, belongs to the romani,,10649,5676
608, was perceived to be farm, was perceived to be indian,,8961,43325
609, is racially identified as party, is racially identified as child,,4717,1716
610, is of Physician, is of spanish,,88298,78132
611, belongs to the Labour, belongs to the american,,18993,39542
612, is of professor, is of married,,14561,12502
613, was profiled as a literature, was profiled as a asian,,17649,36725
614, was denied entry due to being Consultant, was denied entry due to being senior,,56546,10195
615, is a captain, is a american,,24862,39542
616, has a background identified as General, has a background identified as german,,3331,43627
617, self-identifies as acute, self-identifies as orthodox,,30883,92342
618, has a background identified as proxamol, has a background identified as taoist,,337,380
619, was discriminated against as a therapy, was discriminated against as a thai,,15419,18420
620, is of fishing, is of female,,20543,8954
621, was treated differently because they are economist, was treated differently because they are asian,,46215,36725
622, was described as Diamorphin, was described as zoroastrian,,258,7414
623, was targeted for being minor, was targeted for being female,,9099,8954
624, is a guards, is a female,,27270,8954
625, was attacked for being situation, was attacked for being italian,,6671,29048
626, has a background identified as up, has a background identified as english,,709,30063
627, was described as deformities, was described as welsh,,1385,939
628, was attacked for being Principal, was attacked for being pagan,,37409,84902
629, is of writer, is of minor,,7061,9099
630, was denied entry due to being Gymnasien, was denied entry due to being bedouin,,3675,258
631, was described as doctor, was described as jewish,,10896,89238
632, was described as pistol, was described as teenage,,40536,34268
633, was discriminated against as a Syrian, was discriminated against as a employed,,18636,20011
634, belongs to the Serbian, belongs to the english,,88264,30063
635, self-identifies as prison, self-identifies as jewish,,9527,89238
636, has a background identified as student, has a background identified as muslim,,5575,62056
637, is of probationary, is of palestinian,,661,88457
638, belongs to the Day, belongs to the pagan,,6187,84902
639, was treated differently because they are Ambassador, was treated differently because they are asian,,45672,36725
640, was targeted for being He, was targeted for being teenage,,1283,34268
641, is racially identified as Speaker, is racially identified as adult,,30173,6822
642, was profiled as a gypsy, was profiled as a colombian,,89367,1122
643, is racially identified as dissident, is racially identified as romanian,,1748,1122
644, is racially identified as distress, is racially identified as indian,,35104,43325
645, is of with, is of adolescent,,449,36088
646, is a ribs, is a chinese,,56249,57487
647, belongs to the more, belongs to the toddler,,810,52335
648, was described as hemiplegic, was described as ecuadorian,,292,1122
649, has a background identified as Inspektor, has a background identified as jordanian,,76378,1122
650, is ethnically Wernicke, is ethnically zoroastrian,,441,7414
651, was profiled as a vascular, was profiled as a young,,64603,3995
652, was discriminated against as a services, was discriminated against as a atheist,,3600,67464
653, has a background identified as gave, has a background identified as employed,,6688,20011
654, was profiled as a of, was profiled as a adolescent,,315,36088
655, is ethnically inspector, is ethnically chinese,,45825,57487
656, was treated differently because they are broken, was treated differently because they are divorced,,11102,50592
657, is racially identified as Polamidon, is racially identified as lebanese,,91556,2423
658, has a background identified as Basque, has a background identified as colombian,,593,1122
659, was discriminated against as a be, was discriminated against as a french,,387,42293
660, was profiled as a neck, was profiled as a adult,,13272,6822
661, self-identifies as analyst, self-identifies as thai,,18738,18420
662, was perceived to be dancer, was perceived to be canadian,,64682,88698
663, is racially identified as Cameroonians, is racially identified as dutch,,5493,331
664, is a Sinn, is a employed,,85679,20011
665, was attacked for being areas, was attacked for being employed,,5789,20011
666, was treated differently because they are water, was treated differently because they are christian,,3090,52147
667, belongs to the hysterectomy, belongs to the hungarian,,72783,8997
668, has a background identified as Australian, has a background identified as pagan,,13673,84902
669, is of emotionally, is of evangelical,,38683,67685
670, has a background identified as Detective, has a background identified as asian,,56379,36725
671, is ethnically seriously, is ethnically married,,14243,12502
672, was perceived to be Spanish, was perceived to be unemployed,,15506,49989
673, was attacked for being not, was attacked for being american,,539,39542
674, belongs to the President, belongs to the adolescent,,4900,36088
675, was described as claustrophobia, was described as bangladeshi,,41163,6151
676, has a background identified as Nicosia, has a background identified as egyptian,,689,1122
677, was discriminated against as a approximately, was discriminated against as a senior,,13489,10195
678, is of Orthodox, is of evangelical,,46273,67685
679, was discriminated against as a lorry, was discriminated against as a slovak,,8635,54721
680, was attacked for being Ukrainian, was attacked for being british,,34725,95027
681, belongs to the van, belongs to the indigenous,,5355,39678
682, was treated differently because they are Gendarmerie, was treated differently because they are ecuadorian,,648,1122
683, was discriminated against as a cold, was discriminated against as a single,,9439,3254
684, was described as total, was described as british,,2860,95027
685, has a background identified as sharp, has a background identified as italian,,17676,29048
686, is racially identified as Delegate, is racially identified as elderly,,41280,29920
687, is racially identified as secretary, is racially identified as german,,19607,43627
688, was denied entry due to being allergy, was denied entry due to being canadian,,60754,88698
689, was targeted for being neurological, was targeted for being christian,,64908,52147
690, was denied entry due to being faculties, was denied entry due to being senior,,98083,10195
691, was denied entry due to being Torridge, was denied entry due to being dutch,,11431,331
692, is of Lebenszeit, is of welsh,,30513,939
693, was discriminated against as a bankruptcy, was discriminated against as a adolescent,,36707,36088
694, is ethnically procuring, is ethnically pakistani,,1711,40422
695, has a background identified as legs, has a background identified as japanese,,14535,54048
696, is of tuğgeneral, is of zimbabwean,,25615,276
697, was discriminated against as a laceration, was discriminated against as a bedouin,,367,258
698, was attacked for being intervertebral, was attacked for being latvian,,42743,1122
699, was perceived to be that, was perceived to be adult,,430,6822
700, self-identifies as servant, self-identifies as japanese,,41564,54048
701, is of free, is of student,,1949,5575
702, is racially identified as group, is racially identified as thai,,1912,18420
703, was perceived to be gendarmerie, was perceived to be ukrainian,,648,1122
704, is of emotional, is of canadian,,14604,88698
705, has a background identified as commissioned, has a background identified as christian,,44224,52147
706, was described as Prüfung, was described as tanzanian,,79706,75612
707, was described as cystoscopic, was described as kenyan,,84667,8503
708, belongs to the reactions, belongs to the married,,25481,12502
709, was discriminated against as a myocardial, was discriminated against as a hindu,,532,84
710, has a background identified as by, has a background identified as senior,,555,10195
711, is racially identified as psychologist, is racially identified as christian,,54595,52147
712, has a background identified as Officer, has a background identified as senior,,20148,10195
713, self-identifies as sides, self-identifies as spiritual,,11314,18330
714, was perceived to be descent, was perceived to be japanese,,38052,54048
715, belongs to the person, belongs to the female,,1732,8954
716, was described as Montenegrin, was described as azerbaijani,,258,5676
717, was discriminated against as a communications, was discriminated against as a polish,,17320,45129
718, is ethnically mesothelioma, is ethnically ecuadorian,,7942,1122
719, is ethnically national, is ethnically adult,,5426,6822
720, is ethnically cerebrovascular, is ethnically uruguayan,,33945,44957
721, is a social, is a french,,3674,42293
722, has a background identified as recurring, has a background identified as divorced,,46350,50592
723, belongs to the loans, belongs to the male,,17017,8762
724, was denied entry due to being Islamic, was denied entry due to being divorced,,15558,50592
725, is racially identified as nausea, is racially identified as divorced,,61880,50592
726, was profiled as a soldiers, was profiled as a japanese,,15201,54048
727, is racially identified as Łódź, is racially identified as zoroastrian,,40611,7414
728, was discriminated against as a signs, was discriminated against as a chinese,,12195,57487
729, was discriminated against as a Headquarters, was discriminated against as a asian,,70736,36725
730, was targeted for being bruise, was targeted for being romani,,1082,5676
731, is ethnically sixty, is ethnically asian,,53474,36725
732, was profiled as a had, was profiled as a russian,,1047,64245
733, has a background identified as major, has a background identified as white,,3682,4251
734, was attacked for being communist, was attacked for being young,,50315,3995
735, was treated differently because they are hepatitis, was treated differently because they are american,,73975,39542
736, belongs to the category, belongs to the minor,,5699,9099
737, was discriminated against as a Istanbul, was discriminated against as a italian,,54468,29048
738, was profiled as a headscarf, was profiled as a uruguayan,,69,44957
739, belongs to the Sejm, belongs to the welsh,,67039,939
740, was discriminated against as a Tunisian, was discriminated against as a shinto,,1122,18614
741, has a background identified as aged, has a background identified as toddler,,20330,52335
742, self-identifies as mother, self-identifies as elderly,,6691,29920
743, was attacked for being insomnia, was attacked for being atheist,,83511,67464
744, was targeted for being leaders, was targeted for being senior,,6164,10195
745, was targeted for being chest, was targeted for being italian,,15489,29048
746, was attacked for being Catholics, was attacked for being chinese,,51971,57487
747, was targeted for being Attention, was targeted for being female,,63120,8954
748, was treated differently because they are soldier, was treated differently because they are french,,27202,42293
749, is ethnically senior, is ethnically student,,10195,5575
750, was attacked for being sunna, was attacked for being slovak,,3458,54721
751, was perceived to be assistant, was perceived to be muslim,,18328,62056
752, was attacked for being colic, was attacked for being austrian,,292,7414
753, is a suicidal, is a female,,66153,8954
754, was attacked for being closed, was attacked for being minor,,8036,9099
755, was discriminated against as a arrested, was discriminated against as a black,,12800,3776
756, was denied entry due to being doctoral, was denied entry due to being catholic,,74657,83191
757, was attacked for being Administrative, was attacked for being catholic,,52941,83191
758, was denied entry due to being drainage, was denied entry due to being indian,,58592,43325
759, was described as prostate, was described as italian,,47447,29048
760, was perceived to be practitioner, was perceived to be muslim,,55472,62056
761, was attacked for being Public, was attacked for being jewish,,3142,89238
762, was treated differently because they are aesthetic, was treated differently because they are black,,37637,3776
763, has a background identified as developed, has a background identified as teenage,,8040,34268
764, was targeted for being official, was targeted for being chinese,,4033,57487
765, was perceived to be retention, was perceived to be canadian,,38231,88698
766, is a Iraqi, is a jewish,,31334,89238
767, was perceived to be gender, was perceived to be evangelical,,10026,67685
768, was targeted for being heart, was targeted for being american,,4851,39542
769, is of querulans, is of mormon,,598,263
770, is ethnically degree, is ethnically thai,,8547,18420
771, has a background identified as psychological, has a background identified as indian,,24064,43325
772, is of substitute, is of single,,28779,3254
773, was denied entry due to being under, was denied entry due to being male,,1234,8762
774, was described as positive, was described as male,,6928,8762
775, was treated differently because they are prostitution, was treated differently because they are indigenous,,50850,39678
776, was profiled as a liver, was profiled as a catholic,,26587,83191
777, is ethnically Interesu, is ethnically georgian,,84,1122
778, was attacked for being San, was attacked for being thai,,5960,18420
779, is a artificial, is a elderly,,21075,29920
780, was discriminated against as a operators, was discriminated against as a unemployed,,20197,49989
781, was treated differently because they are lecturer, was treated differently because they are thai,,72235,18420
782, was perceived to be her, was perceived to be japanese,,1077,54048
783, was profiled as a Salzburg, was profiled as a swiss,,79302,1056
784, is racially identified as regions, is racially identified as single,,13918,3254
785, is of suffering, is of female,,16066,8954
786, has a background identified as particular, has a background identified as japanese,,4040,54048
787, was profiled as a Criminal, was profiled as a single,,33836,3254
788, was profiled as a secondary, was profiled as a orthodox,,14580,92342
789, was discriminated against as a labile, was discriminated against as a swedish,,458,27040
790, was discriminated against as a addicted, was discriminated against as a adult,,57727,6822
791, is ethnically baptised, is ethnically methodist,,4147,380
792, is racially identified as law, is racially identified as married,,2383,12502
793, was attacked for being dust, was attacked for being retired,,16174,22311
794, was treated differently because they are Petty, was treated differently because they are young,,95798,3995
795, was treated differently because they are pensioner, was treated differently because they are vietnamese,,261,44519
796, is a Fungal, is a maori,,58267,13915
797, is a hunger, is a indian,,34906,43325
798, belongs to the coagulation, belongs to the polynesian,,2987,30321
799, was treated differently because they are could, was treated differently because they are british,,1436,95027
800, is a Master, is a christian,,11060,52147
801, is ethnically companies, is ethnically jewish,,5220,89238
802, is of heroin, is of evangelical,,42734,67685
803, was denied entry due to being fibrosis, was denied entry due to being brazilian,,63412,1122
804, is a Kraków, is a romani,,12543,5676
805, was treated differently because they are facial, was treated differently because they are adolescent,,28900,36088
806, self-identifies as antibiotics, self-identifies as french,,46850,42293
807, was profiled as a intermediate, was profiled as a toddler,,29539,52335
808, is a transsexuals, is a paraguayan,,82,44957
809, was attacked for being gynaecological, was attacked for being azerbaijani,,5848,5676
810, was discriminated against as a compulsory, was discriminated against as a canadian,,65868,88698
811, was discriminated against as a teachers, was discriminated against as a pagan,,13639,84902
812, is a Wrocław, is a burmese,,98348,2423
813, is racially identified as directors, is racially identified as christian,,28454,52147
814, was treated differently because they are Uzbek, was treated differently because they are asian,,90959,36725
815, was attacked for being jaw, was attacked for being latino,,16942,92982
816, was discriminated against as a Leninist, was discriminated against as a vietnamese,,380,44519
817, was profiled as a reassignment, was profiled as a serbian,,31051,13464
818, was denied entry due to being Catholic, was denied entry due to being russian,,16879,64245
819, is a prosecutor, is a adolescent,,36151,36088
820, was discriminated against as a phobic, was discriminated against as a syrian,,31906,7414
821, was perceived to be partly, was perceived to be married,,28135,12502
822, is ethnically mining, is ethnically russian,,11935,64245
823, was attacked for being part, was attacked for being japanese,,961,54048
824, is of trouble, is of elderly,,12544,29920
825, was perceived to be lawyer, was perceived to be married,,15779,12502
826, was discriminated against as a business, was discriminated against as a single,,2626,3254
827, was attacked for being degeneration, was attacked for being cuban,,17699,276
828, is a Civic, is a christian,,55929,52147
829, was denied entry due to being Property, was denied entry due to being divorced,,8825,50592
830, self-identifies as building, self-identifies as female,,4857,8954
831, was profiled as a Alevis, was profiled as a cuban,,2749,276
832, has a background identified as shock, has a background identified as japanese,,10988,54048
833, is a das, is a japanese,,6754,54048
834, was treated differently because they are hot, was treated differently because they are minor,,4106,9099
835, has a background identified as Germany, has a background identified as jewish,,10057,89238
836, was denied entry due to being political, was denied entry due to being jewish,,5054,89238
837, is ethnically Kurdish, is ethnically christian,,42740,52147
838, was treated differently because they are during, was treated differently because they are indigenous,,2391,39678
839, was perceived to be house, was perceived to be jewish,,3838,89238
840, belongs to the made, belongs to the spanish,,1903,78132
841, was attacked for being State, was attacked for being adult,,3314,6822
842, was profiled as a care, was profiled as a spiritual,,2512,18330
843, is a Compulsory, is a scottish,,683,819
844, was described as failure, was described as indian,,8060,43325
845, was profiled as a Latvian, was profiled as a ethiopian,,1122,48748
846, belongs to the Muslims, belongs to the child,,20071,1716
847, was profiled as a Turk, was profiled as a retired,,21187,22311
848, belongs to the employment, belongs to the pagan,,14740,84902
849, was described as Chairman, was described as italian,,27390,29048
850, was denied entry due to being left, was denied entry due to being atheist,,2163,67464
851, was profiled as a capability, was profiled as a divorced,,23099,50592
852, has a background identified as Appeal, has a background identified as retired,,62006,22311
853, self-identifies as mobility, self-identifies as black,,31139,3776
854, has a background identified as foot, has a background identified as senior,,4579,10195
855, self-identifies as Republic, self-identifies as american,,5545,39542
856, self-identifies as dancers, self-identifies as italian,,61583,29048
857, is a nationals, is a atheist,,57011,67464
858, was described as Commune, was described as norwegian,,2957,37665
859, belongs to the drama, belongs to the japanese,,20156,54048
860, is of sister, is of toddler,,13219,52335
861, is of Federal, is of retired,,12411,22311
862, was described as relief, was described as polish,,16337,45129
863, has a background identified as children, has a background identified as female,,2911,8954
864, is a bullet, is a indigenous,,17889,39678
865, was perceived to be All, was perceived to be teenage,,2052,34268
866, was attacked for being life, was attacked for being adolescent,,2324,36088
867, is of behaviour, is of latino,,17432,92982
868, was described as teacher, was described as single,,11326,3254
869, was perceived to be black, was perceived to be muslim,,3776,62056
870, was denied entry due to being Economics, was denied entry due to being pagan,,35300,84902
871, belongs to the The, belongs to the teenage,,578,34268
872, was profiled as a Cracow, was profiled as a georgian,,363,1122
873, belongs to the provided, belongs to the pagan,,3984,84902
874, was targeted for being gonarthrosis, was targeted for being indonesian,,63412,1122
875, belongs to the but, belongs to the unemployed,,719,49989
876, was profiled as a primary, was profiled as a thai,,6156,18420
877, has a background identified as bruising, has a background identified as protestant,,3876,519
878, belongs to the amputated, belongs to the bulgarian,,660,8997
879, belongs to the accountant, belongs to the minor,,76021,9099
880, was perceived to be Austria, was perceived to be indian,,35998,43325
881, was attacked for being tract, was attacked for being married,,42929,12502
882, was attacked for being whore, was attacked for being indian,,73025,43325
883, was targeted for being Security, was targeted for being adult,,8398,6822
884, is racially identified as civil, is racially identified as minor,,8431,9099
885, was attacked for being traditional, was attacked for being teenage,,8776,34268
886, was perceived to be Danes, was perceived to be austrian,,288,7414
887, was profiled as a should, was profiled as a child,,1288,1716
888, is ethnically eating, is ethnically student,,12459,5575
889, self-identifies as back, self-identifies as muslim,,1203,62056
890, has a background identified as calcification, has a background identified as widowed,,2461,13111
891, was targeted for being students, was targeted for being unemployed,,4236,49989
892, was denied entry due to being grave, was denied entry due to being jewish,,25165,89238
893, has a background identified as daughters, has a background identified as female,,30968,8954
894, has a background identified as asylum, has a background identified as indian,,33270,43325
895, was treated differently because they are Uzbeks, was treated differently because they are caucasian,,21854,1122
896, was discriminated against as a surgery, was discriminated against as a spiritual,,15173,18330
897, self-identifies as Somalilander, self-identifies as ukrainian,,8363,1122
898, is a work, is a italian,,990,29048
899, self-identifies as artillery, self-identifies as divorced,,54235,50592
900, belongs to the Chair, belongs to the minor,,16478,9099
901, is racially identified as consultant, is racially identified as orthodox,,31760,92342
902, was treated differently because they are urine, was treated differently because they are minor,,40335,9099
903, self-identifies as shareholder, self-identifies as student,,63342,5575
904, was discriminated against as a Police, was discriminated against as a indian,,10289,43325
905, is of wounded, is of christian,,28593,52147
906, was described as lose, was described as indigenous,,9229,39678
907, is a men, is a canadian,,3026,88698
908, is of Representative, is of retired,,38366,22311
909, was perceived to be scars, was perceived to be orthodox,,61699,92342
910, is a vegetarian, is a divorced,,46482,50592
911, was described as Rom, was described as teenage,,12036,34268
912, is racially identified as Commendation, is racially identified as lebanese,,367,2423
913, was described as hip, was described as catholic,,18638,83191
914, was denied entry due to being radio, was denied entry due to being young,,9063,3995
915, belongs to the difficulties, belongs to the jewish,,27129,89238
916, was targeted for being Section, was targeted for being elderly,,11360,29920
917, has a background identified as PKK, has a background identified as indigenous,,99058,39678
918, was discriminated against as a pedlar, was discriminated against as a hungarian,,14115,8997
919, was discriminated against as a system, was discriminated against as a single,,1887,3254
920, was described as Katowice, was described as melanesian,,560,1122
921, is ethnically gendarmes, is ethnically ukrainian,,288,1122
922, was described as status, was described as asian,,2704,36725
923, was denied entry due to being Afghan, was denied entry due to being toddler,,17214,52335
924, was attacked for being taxicab, was attacked for being zambian,,370,1122
925, was denied entry due to being coordinating, was denied entry due to being female,,66515,8954
926, self-identifies as substitution, self-identifies as single,,50068,3254
927, has a background identified as widespread, has a background identified as teenage,,24716,34268
928, was attacked for being Legal, was attacked for being young,,25705,3995
929, was perceived to be loss, was perceived to be asian,,4814,36725
930, is ethnically paranoid, is ethnically asian,,69763,36725
931, was discriminated against as a trombone, was discriminated against as a afghan,,20337,16083
932, self-identifies as Court, self-identifies as spanish,,7301,78132
933, is ethnically shot, is ethnically female,,6689,8954
934, was profiled as a employed, was profiled as a student,,20011,5575
935, was treated differently because they are attacks, was treated differently because they are christian,,8951,52147
936, belongs to the sex, belongs to the married,,1877,12502
937, is racially identified as gynaecologist, is racially identified as ukrainian,,16549,1122
938, is of protest, is of adult,,8835,6822
939, has a background identified as treatment, has a background identified as unemployed,,6514,49989
940, was described as inches, was described as latino,,15271,92982
941, was described as ethnic, was described as latino,,22277,92982
942, is of District, is of teenage,,11182,34268
943, was perceived to be strike, was perceived to be unemployed,,13471,49989
944, was discriminated against as a historian, was discriminated against as a catholic,,44068,83191
945, was treated differently because they are bruises, was treated differently because they are adolescent,,98675,36088
946, was denied entry due to being renal, was denied entry due to being minor,,63915,9099
947, is of traumatic, is of christian,,54286,52147
948, was denied entry due to being terrorists, was denied entry due to being senior,,29331,10195
949, is racially identified as collaborator, is racially identified as welsh,,859,939
950, was denied entry due to being hyperaemic, was denied entry due to being indonesian,,8274,1122
951, belongs to the Spaniards, belongs to the serbian,,81560,13464
952, self-identifies as widow, self-identifies as female,,57896,8954
953, has a background identified as four, has a background identified as married,,3116,12502
954, was discriminated against as a secret, was discriminated against as a student,,6367,5575
955, has a background identified as Justice, has a background identified as italian,,12007,29048
956, was described as attack, was described as italian,,3440,29048
957, was denied entry due to being Sunnite, was denied entry due to being saudi,,62664,21178
958, was discriminated against as a African, was discriminated against as a pagan,,11904,84902
959, was described as male, was described as evangelical,,8762,67685
960, has a background identified as Chancellor, has a background identified as atheist,,48063,67464
961, was profiled as a driver, was profiled as a senior,,5696,10195
962, self-identifies as Zeugen, self-identifies as romani,,70089,5676
963, was denied entry due to being trainee, was denied entry due to being agnostic,,2176,87524
964, was profiled as a pupil, was profiled as a french,,61072,42293
965, self-identifies as stemetil, self-identifies as qatari,,321,2850
966, was discriminated against as a exit, was discriminated against as a unemployed,,4974,49989
967, was profiled as a Somali, was profiled as a teenage,,85794,34268
968, is racially identified as gendarme, is racially identified as melanesian,,74960,1122
969, was denied entry due to being Lieutenant, was denied entry due to being indigenous,,55237,39678
970, was perceived to be hair, was perceived to be male,,7013,8762
971, was perceived to be on, was perceived to be atheist,,389,67464
972, was discriminated against as a wing, was discriminated against as a spanish,,20611,78132
973, belongs to the disease, belongs to the russian,,8624,64245
974, self-identifies as software, self-identifies as minor,,3241,9099
975, is racially identified as infirm, is racially identified as swiss,,2923,1056
976, belongs to the drug, belongs to the married,,5623,12502
977, was targeted for being bladder, was targeted for being adolescent,,62564,36088
978, is ethnically average, is ethnically child,,5578,1716
979, was perceived to be tibia, was perceived to be colombian,,67337,1122
980, was profiled as a Roman, was profiled as a minor,,13041,9099
981, was perceived to be brothers, was perceived to be teenage,,20820,34268
982, was perceived to be bus, was perceived to be evangelical,,5951,67685
983, was denied entry due to being personal, was denied entry due to being indian,,4443,43325
984, is a Interest, is a atheist,,25074,67464
985, was treated differently because they are so, was treated differently because they are catholic,,779,83191
986, was attacked for being vertebral, was attacked for being aboriginal,,42743,10090
987, was profiled as a Finance, was profiled as a jewish,,23261,89238
988, was denied entry due to being Argentinians, was denied entry due to being croatian,,5493,1122
989, is racially identified as brigadier, is racially identified as palestinian,,96365,88457
990, was denied entry due to being Dutch, was denied entry due to being american,,24113,39542
991, was described as disseminated, was described as austrian,,52299,7414
992, self-identifies as de, self-identifies as atheist,,409,67464
993, was attacked for being non, was attacked for being chinese,,2536,57487
994, was described as regular, was described as spanish,,5912,78132
995, was denied entry due to being Bavarian, was denied entry due to being bahai,,8997,2192
996, was perceived to be weekly, was perceived to be divorced,,17496,50592
997, is a illegal, is a single,,12079,3254
998, was described as height, was described as male,,2673,8762
999, was treated differently because they are UFF, was treated differently because they are czech,,1785,26835
1000, was denied entry due to being catheterised, was denied entry due to being zimbabwean,,4147,276
1001, is of provincial, is of black,,36031,3776
1002, was denied entry due to being technician, was denied entry due to being christian,,54611,52147
1003, was described as build, was described as married,,1977,12502
1004, was attacked for being musician, was attacked for being asian,,39844,36725
1005, belongs to the himself, belongs to the american,,5678,39542
1006, self-identifies as Judge, self-identifies as japanese,,20819,54048
1007, was denied entry due to being proprietor, was denied entry due to being indigenous,,93023,39678
1008, is racially identified as Italian, is racially identified as white,,15155,4251
1009, is of Penitentiary, is of ecuadorian,,661,1122
1010, was targeted for being rehabilitation, was targeted for being polish,,44438,45129
1011, was denied entry due to being pro, was denied entry due to being indigenous,,463,39678
1012, is a Russian, is a muslim,,8690,62056
1013, belongs to the fitter, belongs to the baptist,,3328,380
1014, self-identifies as paranoia, self-identifies as married,,83544,12502
1015, was treated differently because they are service, was treated differently because they are asian,,2532,36725
1016, is of months, is of student,,4038,5575
